text;label
Accelerated Publication: A resist for electric imprint lithography (Co-authors: Yong Sik Ahn, Yong Chen, H. Thomas Hahn, Conference: Microelectronic Engineering);8810
The Impact of Smart Disks and Spatial Reuse Property on RAID-5 Storage Systems (Co-authors: H. Jayaram, Eric Torng, Yong Chen, Stephen Wagner, Lionel M. Ni, Paul Hodges, Conference: Proceedings of the 1998 International Conference on Parallel Processing Workshops);883
Using Trust for Secure Collaboration in Uncertain Environments (Co-authors: Vinny Cahill, Elizabeth Gray, Jean-Marc Seigneur, Christian D. Jensen, Yong Chen, Brian Shand, Nathan Dimmock, Andy Twigg, Jean Bacon, Colin English, Waleed Wagealla, Sotirios Terzis, Paddy Nixon, Giovanna di Marzo Serugendo, Ciaran Bryce, Marco Carbone, Karl Krukow, Mogens Nielsen, Conference: IEEE Pervasive Computing);886
A wide dynamic range CMOS image sensor with pulse-frequency-modulation and in-pixel amplification (Co-authors: Yong Chen, Fei Yuan, Gul Khan, Conference: Microelectronics Journal);8816
An Optimizing Strategy for Massive Data Management System Based on SQLSERVER 2000 (Co-authors: Lei-Yue Yao, Yong Chen, Conference: Proceedings of the 2009 Asia-Pacific Conference on Information Processing - Volume 01);8818
Automatic Path-Oriented Test Data Generation Using a Multi-population Genetic Algorithm (Co-authors: Yong Chen, Yong Zhong, Conference: Proceedings of the 2008 Fourth International Conference on Natural Computation - Volume 01);884
Extensible Indexing Support in DB2 Universal Database (Co-authors: Stefan Desloch, Weidong Chen, Jyh-Herng Chow, You-Chin Fuh, Jean Grandbois, Michelle Jou, Nelson Mendonca Mattos, Raiko Nitzsche, Brian T. Tran, Yun Wang, Conference: Compontent Database Systems);890
Facets: a new algorithm for extracting 3-D surface from volume data (Co-authors: Yun Wang, Conference: ACM Southeast Regional Conference);891
Avoiding Priority Inversion on the Processing of Requests by Active Replicated Servers (Co-authors: Yun Wang, Francisco Vilar Brasileiro, Emmanuelle Anceaume, Fabiola Greve, Michel Hurfin, Conference: DSN);892
Single Table Access Using Multiple Indexes: Optimization, Execution, and Concurrency Control Techniques (Co-authors: C. Mohan, Donald J. Haderle, Yun Wang, Josephine M. Cheng, Conference: EDBT);890
An Improved Intermediate Value Theorem and Rough Fix-Point Theorem of Roughly Continuous Discrete Functions (Co-authors: Yun Wang, Yanyong Guan, Hongkai Wang, Kaiquan Shi, Conference: FSKD (5));894
The Theory and Application of Rough Integration in Rough Function Model (Co-authors: Yun Wang, Jinmei Wang, Yanyong Guan, Conference: FSKD (3));894
Rough Derivatives in Rough Function Model and Their Application (Co-authors: Yun Wang, Yanyong Guan, Hongkai Wang, Conference: FSKD (3));894
A Novel Secure Routing System in Overlay Environment (Co-authors: Han Su, Yun Wang, Conference: GCC);892
On Data Fusion and Lifetime Constraints in Wireless Sensor Networks (Co-authors: Xiaodong Wang, Demin Wang, Yun Wang, Dharma P. Agrawal, Amitabh Mishra, Conference: ICC);897
Modeling, Learning and Simulating Biological Cells with Entity Grammar (Co-authors: Yun Wang, Rao Zheng, Yan-Jiang Qiao, Conference: International Conference on Computational Science (4));898
A Nonblocking Approach for Reaching an Agreement on Request Total Orders (Co-authors: Yun Wang, Jie Wu, Conference: ICDCS);892
An Efficient Hybrid Join Algorithm: A DB2 Prototype (Co-authors: Josephine M. Cheng, Donald J. Haderle, Richard Hedges, Balakrishna R. Iyer, Ted Messinger, C. Mohan, Yun Wang, Conference: ICDE);890
EFSM-based Testing Strategy for APIs Test of Embedded OS (Co-authors: SongXia Hao, XiChang Zhong, Yun Wang, Conference: ICESS);8910
A comprehensive approach to teaching CS238 (visual basic programming) (Co-authors: Yun Wang, Conference: IRMA Conference);8911
Automatic Synthesis of Multi-Tasking Implementations from Real-Time Object-Oriented Models (Co-authors: Manas Saksena, Panagiota Karvelas, Yun Wang, Conference: ISORC);8913
IA-32 Execution Layer: a two-phase dynamic translator designed to support IA-32 applications on Itanium-based systems (Co-authors: Leonid Baraz, Tevi Devor, Orna Etzion, Shalom Goldenberg, Alex Skaletsky, Yun Wang, Yigel Zemach, Conference: MICRO);8915
Enterprise Modelling Based Services Orchestration (Co-authors: Qing Li, Canqiang Li, Yun Wang, Conference: OTM Workshops);8916
A Method to Organize A Small-World Based Publish/Subscribe Network In Large-Scale Environment (Co-authors: Kai Li, Yun Wang, Conference: PDPTA);892
Scheduling Fixed-Priority Tasks with Preemption Threshold (Co-authors: Yun Wang, Manas Saksena, Conference: RTCSA);8913
Experience from a Real Life Query Optimizer (Co-authors: Yun Wang, Conference: SIGMOD Conference);8917
Recent database challenges in China on data consolidation and integration (Co-authors: Yun Wang, Conference: SIGMOD Conference);8917
High Level Indexing of User-Defined Types (Co-authors: Weidong Chen, Jyh-Herng Chow, You-Chin Fuh, Jean Grandbois, Michelle Jou, Nelson Mendonca Mattos, Brian T. Tran, Yun Wang, Conference: VLDB);890
DB2 Query Parallelism: Staging and Implementation (Co-authors: Yun Wang, Conference: VLDB);890
Metadata driven memory optimizations in dynamic binary translator (Co-authors: Chaohao Xu, Jianhui Li, Tao Bao, Yun Wang, Bo Huang, Conference: VEE);8915
A Robust Load Balancing Pattern for Grid Computing (Co-authors: Junling Wang, Yun Wang, Conference: SKG);892
A latent class modeling approach to detect network intrusion (Co-authors: Yun Wang, Inyoung Kim, Gaston Mbateng, Shih-Yieh Ho, Conference: Computer Communications);8918
A multinomial logistic regression modeling approach for anomaly intrusion detection (Co-authors: Yun Wang, Conference: Computers  Security);8918
Query Optimization in the IBM DB2 Family (Co-authors: Peter Gassner, Guy M. Lohman, K. Bernhard Schiefer, Yun Wang, Conference: IEEE Data Eng. Bull.);890
Parallelism in Relational Database Management Systems (Co-authors: C. Mohan, Hamid Pirahesh, W. Grace Tang, Yun Wang, Conference: IBM Systems Journal);890
Solving the Group Priority Inversion Problem in a Timed Asynchronous System (Co-authors: Yun Wang, Emmanuelle Anceaume, Francisco Vilar Brasileiro, Fabiola Greve, Michel Hurfin, Conference: IEEE Trans. Computers);892
Intrusion Detection in Homogeneous and Heterogeneous Wireless Sensor Networks (Co-authors: Yun Wang, Xiaodong Wang, Bin Xie, Demin Wang, Dharma P. Agrawal, Conference: IEEE Trans. Mob. Comput.);897
Non-blocking message total ordering protocol (Co-authors: Yun Wang, Junling Wang, Conference: Science in China Series F: Information Sciences);892
Nonuniform Deployment Prolongs Lifetime of Wireless Sensor Networks (Co-authors: Demin Wang, Yi Cheng, Yun Wang, Dharma P. Agrawal, Conference: Ad Hoc  Sensor Wireless Networks);897
Visual Zen art: aesthetic cognitive dissonance in Japanese dry stone garden measured in visual PageRank (Co-authors: DongSheng Cai, Shigenori Mochiuki, Yun Wang, Nobuyoshi Asai, Asako Fukumoto, Conference: Educational Technology and Society);893
Attribute reduction and optimal decision rules acquisition for continuous valued information systems (Co-authors: Yanyong Guan, Hongkai Wang, Yun Wang, Fang Yang, Conference: Inf. Sci.);894
Range-Free Localization Using Expected Hop Progress in Wireless Sensor Networks (Co-authors: Yun Wang, Xiaodong Wang, Demin Wang, Dharma P. Agrawal, Conference: IEEE Trans. Parallel Distrib. Syst.);897
The Determinants of Passenger Load Factor for Chinese Airline Industry. (Co-authors: Yun Wang, Hongbing Ouyang, Zongcheng Zhang, Conference: null);895
Contamination Level and Speciation of Heavy Metals in Sediments from Yundang Lake, Xiamen. (Co-authors: Jing Lin, Minggang Cai, Anxiang Qi, Hongyou Hu, Canrong Qiu, Yun Wang, Qingquan Hong, Conference: null);896
Order-Based Decision Rules Acquisition in Continuous-Valued Decision Information Systems. (Co-authors: Yanyong Guan, Lei Du, Yun Wang, Conference: null);894
Scalable Real-Time System Design using Preemption Thresholds. (Co-authors: Manas Saksena, Yun Wang, Conference: null);8913
The Evil Twin (Co-authors: Yun Wang, Conference: ACM SIGGRAPH ASIA 2008 computer animation festival);899
Hierarchical methods for three-dimensional surface reconstruction (Co-authors: Yun Wang, Conference: null);891
IA-32 Execution Layer: a two-phase dynamic translator designed to support IA-32 applications on Itanium®-based systems (Co-authors: Leonid Baraz, Tevi Devor, Orna Etzion, Shalom Goldenberg, Alex Skaletsky, Yun Wang, Yigel Zemach, Conference: Proceedings of the 36th annual IEEE/ACM International Symposium on Microarchitecture);8915
Systems Biology Platform for Mechanism Clarification of TCM (Co-authors: Yun Wang, JinLing Hao, YanJiang Qiao, Conference: Proceedings of the 2009 WRI Global Congress on Intelligent Systems - Volume 03);898
The modeling of piezoceramic patch interactions with shells, plates, and beams (Co-authors: H. T. Banks, R. C. Smith, Yun Wang, Conference: Quarterly of Applied Mathematics);8912
Application of Distributed GA-Based RBF Neural Network in Fire Detection (Co-authors: Hairong Wang, Weiguo Yang, Huiling Jiang, Yun Wang, Conference: Proceedings of the 2008 Fourth International Conference on Natural Computation - Volume 03);8914
A New Approach to Estimating the Expected First Hitting Time of Evolutionary Algorithms (Co-authors: Yang Yu, Zhi-Hua Zhou, Conference: AAAI);900
Automated and Safe Vulnerability Assessment (Co-authors: Fanglu Guo, Yang Yu, Tzi-cker Chiueh, Conference: ACSAC);902
Learning the Semantic Meaning of a Concept from the Web (Co-authors: Yang Yu, Yun Peng, Conference: Canadian Conference on AI);904
Design of an agent-based middleware for job matchmaking in teleworking community (Co-authors: Kenji Sugawara, Yang Yu, Brian Ragsdale, Hideki Hara, Tetsuo Kinoshita, Conference: AAMAS);906
Simulations of Protein Folding Process (Co-authors: Jing Zhang, Maozu Guo, Yang Yu, Conference: BIOCOMP);907
Methods and Simulations for the Protein Folding (Co-authors: Jing Zhang, Maozu Guo, Yang Yu, Conference: BIOCOMP);907
Display-only file server: a solution against information theft due to insider attack (Co-authors: Yang Yu, Tzi-cker Chiueh, Conference: Digital Rights Management Workshop);902
A Meta-model of Temporal Workflow and Its Formalization (Co-authors: Yang Yu, Yong Tang, Na Tang, Xiao-ping Ye, Lu Liang, Conference: GCC);9010
Research on Dynamic Task Assignment in Grid Workflow System (Co-authors: Teng Zhang, Yang Yu, Zejian Lin, Yiyu Tang, Weibin Zhang, Conference: GCC Workshops);9010
A Workflow Model with Temporal Logic Constraints and Its Automated Verification (Co-authors: Yang Yu, Xiaohui Li, Conference: GCC);9010
A Clustering Approach to Planning Base Station and Relay Station Locations in IEEE 802.16j Multi-Hop Relay Networks (Co-authors: Yang Yu, Sean Murphy, Liam Murphy, Conference: ICC);9012
A Framework for Querying Sensor Networks Using Mobile Devices (Co-authors: Shourui Tian, Sol M. Shatz, Yang Yu, Conference: ICCCN);9013
Network-Aware State Update For Large Scale Mobile Games (Co-authors: Yang Yu, Zhu Li, Larry Shi, Yi-Chiun Chen, Hua Xu, Conference: ICCCN);9013
Representing Wholes by Structure (Co-authors: Yang Yu, Ji Wang, Ting Wang, Huowang Chen, Conference: ICCS);9014
Cocktail Ensemble for Regression (Co-authors: Yang Yu, Zhi-Hua Zhou, Kai Ming Ting, Conference: ICDM);900
TEFE: A Time-Efficient Approach to Feature Extraction (Co-authors: Li-Ping Liu, Yang Yu, Yuan Jiang, Zhi-Hua Zhou, Conference: ICDM);900
Power-Aware Resource Allocation for Independent Tasks in Heterogeneous Real-Time Systems (Co-authors: Yang Yu, Viktor K. Prasanna, Conference: ICPADS);9013
Energy-Latency Tradeoffs for Data Gathering in Wireless Sensor Networks (Co-authors: Yang Yu, Bhaskar Krishnamachari, Viktor K. Prasanna, Conference: INFOCOM);9013
Utility-Driven Spatiotemporal Sampling Using Mobile Sensors (Co-authors: Yang Yu, Loren J. Rittle, Conference: INFOCOM);9013
Utilization-Based Heuristics for Statically Mapping Real-Time Applications onto the HiPer-D Heterogeneous Computing System (Co-authors: Shoukat Ali, Jong-Kook Kim, Yang Yu, Shriram B. Gundala, Sethavidh Gertphol, Howard Jay Siegel, Anthony A. Maciejewski, Viktor K. Prasanna, Conference: IPDPS);9013
An integer programming approach for static mapping onto heterogeneous real-time systems (Co-authors: Sethavidh Gertphol, Yang Yu, Ammar H. Alhusaini, Viktor K. Prasanna, Conference: IPDPS);9013
A Metric and Mixed-Integer-Programming-Based Approach for Resource Allocation in Dynamic Real-Time Systems (Co-authors: Sethavidh Gertphol, Yang Yu, Shriram B. Gundala, Viktor K. Prasanna, Shoukat Ali, Jong-Kook Kim, Anthony A. Maciejewski, Howard Jay Siegel, Conference: IPDPS);9013
Communication Models for Algorithm Design in Networked Sensor Systems (Co-authors: Yang Yu, Viktor K. Prasanna, Bo Hong, Conference: IPDPS);9013
Practical Routing and Torus Assignment for RDT (Co-authors: Tao Li, Yang Yu, Peng Li, Jingpeng Xu, Xirong Ma, Yulu Yang, Conference: ISPAN);9016
Performance analysis of practical RDT interconnection networks with SINOMP (Co-authors: Yang Yu, Yulu Yang, Conference: ISPAN);9016
Fault-Tolerant Routing Algorithm for RDT Structure (Co-authors: Yang Yu, Tao Li, Yulu Yang, Xiaoshe Dong, Conference: ISPAN);9016
A RDT-Based Interconnection Network for Scalable Network-on-Chip Designs (Co-authors: Yang Yu, Mei Yang, Yulu Yang, Yingtao Jiang, Conference: ITCC (2));9016
RDT Properties and Evaluations (Co-authors: Yulu Yang, Yang Yu, Conference: ITNG);9016
Energy-balanced task allocation for collaborative processing in networked embedded systems (Co-authors: Yang Yu, Viktor K. Prasanna, Conference: LCTES);9013
Secure Mobile Code Execution Service (Co-authors: Lap-Chung Lam, Yang Yu, Tzi-cker Chiueh, Conference: LISA);902
Computer Simulation for Protein Folding (Co-authors: Jing Zhang, Yang Yu, Maozu Guo, Conference: MSV);907
A Framework for Modeling Positive Class Expansion with Single Snapshot (Co-authors: Yang Yu, Zhi-Hua Zhou, Conference: PAKDD);900
Dynamic Multi-reference Prediction in Video Coding for Improved Error Resilience over Internet (Co-authors: Yang Yu, Xuelong Zhu, Conference: IEEE Pacific Rim Conference on Multimedia);905
Greedy Heuristics for Resource Allocation in Dynamic Distributed Real-Time Heterogeneous Computing Systems (Co-authors: Shoukat Ali, Jong-Kook Kim, Howard Jay Siegel, Anthony A. Maciejewski, Yang Yu, Shriram B. Gundala, Sethavidh Gertphol, Viktor K. Prasanna, Conference: PDPTA);9013
A Bayesian Network Approach to Ontology Mapping (Co-authors: Rong Pan, Zhongli Ding, Yang Yu, Yun Peng, Conference: International Semantic Web Conference);904
Supporting concurrent applications in wireless sensor networks (Co-authors: Yang Yu, Loren J. Rittle, Vartika Bhandari, Jason B. LeBrun, Conference: SenSys);9013
MetaData Pro: Ontology-Based Metadata Processing for Web Resources (Co-authors: Ting Wang, Ji Wang, Yang Yu, Rui Shen, Jinhong Liu, Huowang Chen, Conference: WISE Workshops);9014
A feather-weight virtual machine for windows applications (Co-authors: Yang Yu, Fanglu Guo, Susanta Nanda, Lap-Chung Lam, Tzi-cker Chiueh, Conference: VEE);902
Applications of a feather-weight virtual machine (Co-authors: Yang Yu, Hariharan Kolam, Lap-Chung Lam, Tzi-cker Chiueh, Conference: VEE);902
The Dynamic Grey Radial Basis Function Prediction Model and its Applications (Co-authors: Jingling Yuan, Luo Zhong, Yang Yu, Conference: ICICIC (2));909
Workflow scheduling in grids: an ant colony optimization approach (Co-authors: Wei-neng Chen, Jun Zhang, Yang Yu, Conference: IEEE Congress on Evolutionary Computation);9010
On the usefulness of infeasible solutions in evolutionary search: A theoretical study (Co-authors: Yang Yu, Zhi-Hua Zhou, Conference: IEEE Congress on Evolutionary Computation);900
Query privacy in wireless sensor networks (Co-authors: Bogdan Carbunar, Yang Yu, Weidong Shi, Michael Pearce, Venu Vasudevan, Conference: SECON);9013
3D Simulation of Real-Time Infrared Scene Based on DSP (Co-authors: Yang Yu, Xinyi Tang, Haijiao Cai, Yuanlin Chen, Sili Gao, Conference: CSSE (2));9011
A new approach to estimating the expected first hitting time of evolutionary algorithms (Co-authors: Yang Yu, Zhi-Hua Zhou, Conference: Artif. Intell.);900
Log-Concave Functions And Poset Probabilities (Co-authors: Jeff Kahn, Yang Yu, Conference: Combinatorica);9015
Adapt Bagging to Nearest Neighbor Classifiers (Co-authors: Zhi-Hua Zhou, Yang Yu, Conference: J. Comput. Sci. Technol.);900
The Permanent Rank of a Matrix (Co-authors: Yang Yu, Conference: J. Comb. Theory, Ser. A);900
Resource Allocation for Independent Real-Time Tasks in Heterogeneous Systems for Energy Minimization (Co-authors: Yang Yu, Viktor K. Prasanna, Conference: J. Inf. Sci. Eng.);9013
Energy-Balanced Task Allocation for Collaborative Processing in Wireless Sensor Networks (Co-authors: Yang Yu, Viktor K. Prasanna, Conference: MONET);9013
Human appearance modeling for matching across video sequences (Co-authors: Yang Yu, David Harwood, Kyongil Yoon, Larry S. Davis, Conference: Mach. Vis. Appl.);904
Issues in Designing Middleware for Wireless Sensor Networks (Co-authors: Yang Yu, Bhaskar Krishnamachari, Viktor K. Prasanna, Conference: IEEE Network);9013
Data Gathering with Tunable Compression in Sensor Networks (Co-authors: Yang Yu, Bhaskar Krishnamachari, Viktor K. Prasanna, Conference: IEEE Trans. Parallel Distrib. Syst.);9013
Ensembling local learners ThroughMultimodal perturbation (Co-authors: Zhi-Hua Zhou, Yang Yu, Conference: IEEE Transactions on Systems, Man, and Cybernetics, Part B);900
Energy Minimization for Real-Time Data Gathering in Wireless Sensor Networks (Co-authors: Yang Yu, Viktor K. Prasanna, Bhaskar Krishnamachari, Conference: IEEE Transactions on Wireless Communications);9013
On communication models for algorithm design in networked sensor systems: A case study,  (Co-authors: Yang Yu, Bo Hong, Viktor K. Prasanna, Conference: Pervasive and Mobile Computing);9013
Weak Evolvability Equals Strong Evolvability (Co-authors: Yang Yu, Zhi-Hua Zhou, Conference: CoRR);900
Spectrum of Variable-Random Trees (Co-authors: Fei Tony Liu, Kai Ming Ting, Yang Yu, Zhi-Hua Zhou, Conference: J. Artif. Intell. Res. (JAIR));900
Predicting Future Customers via Ensembling Gradually Expanded Trees (Co-authors: Yang Yu, De-Chuan Zhan, Xu-Ying Liu, Ming Li, Zhi-Hua Zhou, Conference: IJDWM);900
An Improved Two-Stage Camera Calibration Method Based on Particle Swarm Optimization (Co-authors: Hongwei Gao, Ben Niu, Yang Yu, Liang Chen, Conference: ICIC (2));9017
A Case Study in Integrating Multiple E-commerce Standards via Semantic Web Technology (Co-authors: Yang Yu, Donald Hillman, Basuki Setio, Jeff Heflin, Conference: International Semantic Web Conference);904
Querying sensor networks using ad hoc mobile devices: A two-layer networking approach (Co-authors: Shourui Tian, Sol M. Shatz, Yang Yu, Juzheng Li, Conference: Ad Hoc Networks);9013
FEM Based Numerical Analysis on the Temperature Field in Grind-hardening. (Co-authors: Jianhua Zhang, Hongsheng Xu, Yang Yu, Zhi Wei, Conference: null);9018
A workflow model based on fuzzy-timing Petri nets. (Co-authors: Yan Pan, Yong Tang, Na Tang, Yang Yu, Wei Dao, Conference: null);9010
Semi-naive Exploitation of One-Dependence Estimators. (Co-authors: Nan Li, Yang Yu, Zhi-Hua Zhou, Conference: null);900
Shedding New Light on Sequence Design Criteria for Multipath Channels. (Co-authors: Xiaoming Dai, Yang Yu, Changguo Sun, Shaohui Sun, Yingming Wang, Conference: null);908
Information Processing and Routing in Wireless Sensor Networks (Co-authors: Yang Yu, Conference: null);9013
Confining windows inter-process communications for OS-level virtual machine (Co-authors: Zhiyong Shan, Yang Yu, Tzi-cker Chiueh, Conference: Proceedings of the 1st EuroSys Workshop on Virtualization Technology for Dependable Systems);902
SVM Based Classification Mapping for User Navigation (Co-authors: Jing-Ling Yuan, Yang Yu, Xuan Xiao, Xiao-Yan Li, Conference: International Journal of Distributed Sensor Networks);909
Cotton Variety Selection Model and Application Design (Co-authors: Yang Yu, Yan Zhang, Conference: Proceedings of the 2009 Second International Symposium on Intelligent Information Technology and Security Informatics);901
Medical Segmentation Using Sobolev Optical Flow (Co-authors: Yang Yu, Hong Zhao, Conference: Proceedings of the Fourth International Conference on Image and Graphics);903
Explanation-based Failure Recovery (Co-authors: Ajay Gupta, Conference: AAAI);910
Time Representation in Prolog Circuit Modelling (Co-authors: Yossi Lichtenstein, Bob Welham, Ajay Gupta, Conference: ALPUK);910
Optimal Deployment of Triggers for Detecting Events (Co-authors: Manish Bhide, Ajay Gupta, Mukul Joshi, Mukesh K. Mohania, Conference: DEXA);912
Web Page Ranking Based on Events (Co-authors: Ajay Gupta, Manish Bhide, Mukesh K. Mohania, Conference: EC-Web);912
AGATHA: An Integrated Expert System to Test and Diagnose Complex Personal Computer Boards (Co-authors: Daryl Allred, Yossi Lichtenstein, Chris Preist, Michael A. Bennett, Ajay Gupta, Conference: IAAI);910
Management of Conflicting Obligations in Self-Protecting Policy-Based Systems (Co-authors: Rema Ananthanarayanan, Mukesh K. Mohania, Ajay Gupta, Conference: ICAC);912
Policy Framework for Autonomic Data Managemen (Co-authors: Manish Bhide, Ajay Gupta, Mukul Joshi, Mukesh K. Mohania, Shree Raman, Conference: ICAC);912
Using Lagrangean Relaxation for Service Location Planning with QoS Constraints in Large-Scale Networks (Co-authors: Zill-E-Huma Kamal, Ala I. Al-Fuqaha, Ajay Gupta, Conference: ICC);914
Mobility-Pattern-Based Anomaly Detection Algorithm in Mobile Networks (Co-authors: Chaoli Cai, Ajay Gupta, Conference: ICC);914
Detection of Masquerade Attacks on Wireless Sensor Networks (Co-authors: Vijay Bhuse, Ajay Gupta, Ala I. Al-Fuqaha, Conference: ICC);914
Dynamic Access Control Framework Based On Events (Co-authors: Manish Bhide, Sandeep Pandey, Ajay Gupta, Mukesh K. Mohania, Conference: ICDE);912
Towards Bringing Database Management Task in the Realm of IT non-Experts (Co-authors: Ajay Gupta, Manish Bhide, Mukesh K. Mohania, Conference: ICDE);912
Enhanced Business Intelligence using EROCS (Co-authors: Manish Bhide, V. Chakravarthy, Ajay Gupta, Himanshu Gupta, Mukesh K. Mohania, Kriti Puniyani, Prasan Roy, Sourashis Roy, Vibhuti S. Sengar, Conference: ICDE);912
Hardware Diagnosis as Program Debugging (Co-authors: Ajay Gupta, Conference: IJCAI);910
Efficient Design of Boltzmann Machines (Co-authors: Ajay Gupta, Wolfgang Maass, Conference: NIPS);917
Policy Driven Data Administration (Co-authors: Vishal S. Batra, Jaijit Bhattacharya, Harish Chauhan, Ajay Gupta, Mukesh K. Mohania, Upendra Sharma, Conference: POLICY);912
Clustering short texts using wikipedia (Co-authors: Somnath Banerjee, Krishnan Ramanathan, Ajay Gupta, Conference: SIGIR);910
LIPTUS: associating structured and unstructured information in a banking environment (Co-authors: Manish Bhide, Ajay Gupta, Rahul Gupta, Prasan Roy, Mukesh K. Mohania, Zenita Ichhaporia, Conference: SIGMOD Conference);912
Retaining personal expression for social search (Co-authors: Praphul Chandra, Ajay Gupta, Conference: WWW);910
Some issues in privacy data management (Co-authors: Mukesh K. Mohania, Rema Ananthanarayanan, Ajay Gupta, Conference: Data Knowl. Eng.);912
Mutual Exclusion on a Hypercube (Co-authors: Ajay Gupta, Steven C. Bruell, Sukumar Ghosh, Conference: J. Parallel Distrib. Comput.);913
Multivariate Integration on Hypercubic and Mesh Networks (Co-authors: Elise de Doncker, Ajay K. Gupta, Conference: Parallel Computing);914
Power Consumption Analysis of Maximum A Posterior Classifier Using LU Decomposition and Jacobi Iterations (Co-authors: Zill-E-Huma Kamal, Ajay Gupta, Ashfaq A. Khokhar, Leszek Lilien, Conference: IEEE Trans. Parallel Distrib. Syst.);914
IT Infrastructure in Emerging Markets: Arguing for an End-to-End Perspective (Co-authors: Ajay Gupta, Parthasarathy Ranganathan, Prashant Sarin, Mehul A. Shah, Conference: IEEE Pervasive Computing);910
Power Efficient Algorithms for Computing Fast Fourier Transform over Wireless Sensor Networks (Co-authors: Turkmen Canli, Ajay Gupta, Ashfaq Khokhar, Conference: AICCSA);914
Enabling analysts in managed services for CRM analytics (Co-authors: Indrajit Bhattacharya, Shantanu Godbole, Ajay Gupta, Ashish Verma, Jeff Achtermann, Kevin English, Conference: KDD);912
Document Summarization using Wikipedia (Co-authors: Krishnan Ramanathan, Yogesh Sankarasubramaniam, Nidhi Mathur, Ajay Gupta, Conference: Online Information Review);910
Performance Indicators in a 802.11 WLAN Deployment. (Co-authors: Ajay Gupta, Prabhash Dhyani, Conference: null);915
Towards Automated Privacy Compliance in the Information Life Cycle (Co-authors: Rema Ananthanarayanan, Ajay Gupta, Mukesh Mohania, Conference: Advances in Web Semantics I: Ontologies, Web Services and Applied Semantic Web);912
Simulation and Detection of Self-Propagating Worms and Viruses (Co-authors: Ajay Gupta, Conference: null);916
A workstation's communication performance benchmark (Co-authors: Kurt Maly, Ajay Gupta, Satish Mynam, Conference: Selected proceedings of the IFIP TC6 9th international workshop on Testing of communicating systems);918
Synchronization in distributed systems (Co-authors: Ajay Gupta, Conference: null);913
Large-scale parallel numerical integration (Co-authors: Elise de Doncker, Ajay Gupta, Rodger R. Zanny, Conference: Journal of Computational and Applied Mathematics);914
A method for the efficient design of Boltzmann machines for classification problems (Co-authors: Ajay Gupta, Wolfgang Maass, Conference: Proceedings of the 1990 conference on Advances in neural information processing systems 3);917
On the complexity of computation and learning in neural networks (Co-authors: Ajay Gupta, Conference: null);917
Hack I.T.: security through penetration testing (Co-authors: T. J. Klevinsky, Scott Laliberte, Ajay Gupta, Conference: null);911
BAXSQL: A Functional MRI Data Management Tool for the Medical Grid Using Ninf-G (Co-authors: Epifanio Bagarinao, Yoshio Tanaka, Conference: CIT);920
GEO Grid: Grid Infrastructure for Integration of Huge Satellite Imagery and Geoscience Data Setsets (Co-authors: Naotaka Yamamoto, Ryosuke Nakamura, Hirokazu Yamamoto, Satoshi Tsuchida, Isao Kojima, Yoshio Tanaka, Satoshi Sekiguchi, Conference: CIT);920
Design and Implementation of Distributed Task Sequencing on GridRPC (Co-authors: Yusuke Tanimura, Hidemoto Nakada, Yoshio Tanaka, Satoshi Sekiguchi, Conference: CIT);920
Dynamic Resource Allocation Based on On-the-Fly Reservation (Co-authors: Yingwen Song, Hiroshi Takemiya, Yoshio Tanaka, Satoshi Sekiguchi, Conference: CIT);920
Web Service-Based Dynamic Resource and Job Managements for Large-Scale and Long-Time Grid Computations (Co-authors: Yingwen Song, Yoshio Tanaka, Hiroshi Takemiya, Satoshi Sekiguchi, Conference: CIT);920
Design and Implementation of a Local Scheduling System with Advance Reservation for Co-allocation on the Grid (Co-authors: Hidemoto Nakada, Atsuko Takefusa, Katsuhiko Ookubo, Makoto Kishimoto, Tomohiro Kudoh, Yoshio Tanaka, Satoshi Sekiguchi, Conference: CIT);920
P3: P2P-based middleware enabling transfer and aggregation of computational resources (Co-authors: Kazuyuki Shudo, Yoshio Tanaka, Satoshi Sekiguchi, Conference: CCGRID);920
The PRAGMA Testbed - Building a Multi-Application International Grid (Co-authors: Cindy Zheng, David Abramson, Peter W. Arzberger, Shahaan Ayyub, Colin Enticott, Slavisa Garic, Mason J. Katz, Jae-Hyuck Kwak, Bu-Sung Lee, Philip M. Papadopoulos, Sugree Phatanapherom, Somsak Sriprayoonsakul, Yoshio Tanaka, Yusuke Tanimura, Osamu Tatebe, Putchong Uthayopas, Conference: CCGRID);920
Partial Marking GC (Co-authors: Yoshio Tanaka, Shogo Matsui, Atsushi Maeda, Masakazu Nakanishi, Conference: CONPAR);920
Design, Implementation and Performance Evaluation of GridRPC Programming Middleware for a Large-Scale Computational Grid (Co-authors: Yoshio Tanaka, Hiroshi Takemiya, Hidemoto Nakada, Satoshi Sekiguchi, Conference: GRID);920
GridFMO - Quantum chemistry of proteins on the grid (Co-authors: Tsutomu Ikegamial, Jun Maki, Toshiya Takami, Yoshio Tanaka, Mitsuo Yokokawa, Satoshi Sekiguchi, Mutsumi Aoyagi, Conference: GRID);920
Network Interface Active Messages for Low Overhead Communication on SMP PC Clusters (Co-authors: Motohiko Matsuda, Yoshio Tanaka, Kazuto Kubota, Mitsuhisa Sato, Conference: HPCN Europe);920
